replay,family,step,seat,candidate_count,true_immediate_revenue,choices,hindsight_gain_vs_c0,b1_gain_vs_c0,simple_gain_vs_c0,scope
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092311_seat_1.json.gz,souvik_v4,717,1,2,"[1733.0, 1733.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092311_seat_1.json.gz,souvik_v4,718,1,2,"[231.0, 218.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,264,0,2,"[2219.0, 2046.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-173.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,359,0,2,"[414.0, 414.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,398,0,2,"[970.0, 970.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,399,0,2,"[145.0, 145.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,401,0,2,"[405.0, 405.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,409,0,2,"[800.0, 799.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-1.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,443,0,2,"[331.0, 331.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,481,0,2,"[995.0, 993.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-2.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,504,0,2,"[581.0, 581.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,542,0,2,"[775.0, 775.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,601,0,2,"[425.0, 425.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,602,0,2,"[183.0, 186.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",3.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,603,0,2,"[39.0, 38.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,605,0,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,606,0,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,614,0,2,"[819.0, 819.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,615,0,2,"[287.0, 287.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,626,0,2,"[28.0, 28.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,627,0,2,"[22.0, 22.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,628,0,2,"[18.0, 18.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,629,0,2,"[23.0, 23.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,633,0,2,"[436.0, 436.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,647,0,2,"[147.0, 147.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,649,0,2,"[729.0, 729.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,668,0,2,"[1315.0, 1315.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,673,0,2,"[488.0, 458.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,695,0,2,"[241.0, 243.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,708,0,2,"[3482.0, 3482.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,710,0,2,"[558.0, 558.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,715,0,2,"[799.0, 799.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,716,0,2,"[386.0, 382.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,717,0,2,"[515.0, 513.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz,souvik_v4,718,0,2,"[493.0, 450.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,264,1,2,"[2219.0, 2046.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-173.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,359,1,2,"[414.0, 414.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,398,1,2,"[970.0, 970.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,399,1,2,"[145.0, 145.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,401,1,2,"[405.0, 405.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,409,1,2,"[800.0, 799.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-1.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,443,1,2,"[331.0, 331.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,481,1,2,"[995.0, 993.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-2.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,504,1,2,"[581.0, 581.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,542,1,2,"[775.0, 775.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,601,1,2,"[425.0, 425.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,602,1,2,"[183.0, 186.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",3.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,603,1,2,"[39.0, 38.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,605,1,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,606,1,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,614,1,2,"[819.0, 819.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,615,1,2,"[287.0, 287.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,626,1,2,"[28.0, 28.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,627,1,2,"[22.0, 22.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,628,1,2,"[18.0, 18.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,629,1,2,"[23.0, 23.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,633,1,2,"[436.0, 436.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,647,1,2,"[147.0, 147.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,649,1,2,"[729.0, 729.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,668,1,2,"[1315.0, 1315.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,673,1,2,"[488.0, 458.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,695,1,2,"[241.0, 243.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,708,1,2,"[3482.0, 3482.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,710,1,2,"[558.0, 558.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,715,1,2,"[799.0, 799.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,716,1,2,"[386.0, 382.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,717,1,2,"[515.0, 513.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz,souvik_v4,718,1,2,"[493.0, 450.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,264,0,2,"[2224.0, 2052.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-172.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,409,0,2,"[813.0, 813.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,457,0,2,"[367.0, 367.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,504,0,2,"[732.0, 732.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,541,0,2,"[1523.0, 1523.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,542,0,2,"[161.0, 161.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,577,0,2,"[489.0, 485.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-4.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,589,0,2,"[2006.0, 2006.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,599,0,2,"[173.0, 173.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,600,0,2,"[442.0, 469.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",27.0,27.0,27.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,607,0,2,"[13.0, 13.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,612,0,2,"[2104.0, 2104.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,627,0,2,"[30.0, 30.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,632,0,2,"[1686.0, 1686.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,647,0,2,"[419.0, 419.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,649,0,2,"[496.0, 496.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,668,0,2,"[780.0, 780.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,673,0,2,"[875.0, 853.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,695,0,2,"[2250.0, 2255.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",5.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,697,0,2,"[1693.0, 1693.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,710,0,2,"[254.0, 254.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,715,0,2,"[741.0, 741.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,716,0,2,"[429.0, 427.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,717,0,2,"[4321.0, 4320.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz,souvik_v4,718,0,2,"[143.0, 143.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
