seed,opponent,seat,arm,source_text_sha256,opponent_source_text_sha256,cash_self,cash_opponent,margin,steps,policy_calls,saved_action_mismatch,saved_observation_mismatch,seconds,trace,trace_sha256,bself,bopp,bmargin,bresult,mself,mopp,mmargin,mresult,points,delta_points_vs_B1,delta_points_vs_M20,delta_margin_vs_B1,delta_margin_vs_M20,delta_self_vs_B1,delta_opp_vs_B1,result,transition_vs_B1,transition_vs_M20
612609259,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,68424.0,67408.0,1016.0,719,1438,,,2.3469890999999734,reactive_consensus_traces/612609259_v57_seat0_alt_two_votes.json.gz,303a84d024a7aac7ad5c3df74a0f009bb472bacef22cce47a0d57ffdf1813a88,68475.0,67378.0,1097.0,W,68476.0,67378.0,1098.0,W,1.0,0.0,0.0,-81.0,-82.0,-51.0,30.0,W,W->W,W->W
612609259,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,67012.0,67093.0,-81.0,719,1438,,,2.7150407280000763,reactive_consensus_traces/612609259_B1_seat0_alt_two_votes.json.gz,7116c02fef31271db26ccc74040a60cf8cf58c59983d1f1e93b6b97957bb30cd,67063.0,67063.0,0.0,T,67061.0,67058.0,3.0,W,0.0,-0.5,-1.0,-81.0,-84.0,-51.0,30.0,L,T->L,W->L
612609259,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,67012.0,67093.0,-81.0,719,1438,,,2.7263107809999383,reactive_consensus_traces/612609259_B1_seat1_alt_two_votes.json.gz,5aac04ea279e778932f1a4c1dbb6cdc59bbfa62780c3cfd80c281713d24c38e4,67063.0,67063.0,0.0,T,67061.0,67058.0,3.0,W,0.0,-0.5,-1.0,-81.0,-84.0,-51.0,30.0,L,T->L,W->L
612609259,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,68424.0,67408.0,1016.0,719,1438,,,2.6637710710001556,reactive_consensus_traces/612609259_v57_seat1_alt_two_votes.json.gz,a68fe106dfd55c98abe6764e8ce2a2c748c1b111283e28a344d9bbd56c3d8a12,68475.0,67378.0,1097.0,W,68476.0,67378.0,1098.0,W,1.0,0.0,0.0,-81.0,-82.0,-51.0,30.0,W,W->W,W->W
612609259,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,67069.0,67080.0,-11.0,719,1438,,,2.4484278060001543,reactive_consensus_traces/612609259_order_book_seat0_alt_two_votes.json.gz,55fd2fbc83f437446439fb60ce6a10b8bda58bd927e20fbd15d742368db437e5,67120.0,67050.0,70.0,W,67118.0,67045.0,73.0,W,0.0,-1.0,-1.0,-81.0,-84.0,-51.0,30.0,L,W->L,W->L
612609259,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,67069.0,67080.0,-11.0,719,1438,,,2.5401531309998973,reactive_consensus_traces/612609259_order_book_seat1_alt_two_votes.json.gz,ce342cf0110643df59b0da97fce51ab8c89fb2ce8212618efbb9da4537749724,67120.0,67050.0,70.0,W,67118.0,67045.0,73.0,W,0.0,-1.0,-1.0,-81.0,-84.0,-51.0,30.0,L,W->L,W->L
612609259,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,69157.0,67151.0,2006.0,719,1438,,,2.419467478999877,reactive_consensus_traces/612609259_metav4_seat0_alt_two_votes.json.gz,1b978ae8a2845eed9a719d83e6a5a83cf1c47e4a9f2dd738c4b0bf7f21af9f2f,69208.0,67121.0,2087.0,W,69202.0,67126.0,2076.0,W,1.0,0.0,0.0,-81.0,-70.0,-51.0,30.0,W,W->W,W->W
612609259,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,69157.0,67151.0,2006.0,719,1438,,,2.572411319000139,reactive_consensus_traces/612609259_metav4_seat1_alt_two_votes.json.gz,0b95af72c9d742417a255a96583c6b171bfdc0d7f698e8f21c811b4e4605a3a7,69208.0,67121.0,2087.0,W,69202.0,67126.0,2076.0,W,1.0,0.0,0.0,-81.0,-70.0,-51.0,30.0,W,W->W,W->W
612609260,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,57571.0,57516.0,55.0,719,1438,,,3.1917789940000603,reactive_consensus_traces/612609260_v57_seat0_alt_two_votes.json.gz,96d1fa1a88ea059ab6dc27528ea2c5bdc5c5cbafb9b77b4afb06b0f39d8681d5,57571.0,57516.0,55.0,W,58084.0,57584.0,500.0,W,1.0,0.0,0.0,0.0,-445.0,0.0,0.0,W,W->W,W->W
612609260,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,57306.0,57306.0,0.0,719,1438,,,3.401500995999868,reactive_consensus_traces/612609260_B1_seat0_alt_two_votes.json.gz,cd757af503e45fb6021197d396438550cc0d8c7a0b1a4e9c1f88cd480ac0040b,57306.0,57306.0,0.0,T,57641.0,57557.0,84.0,W,0.5,0.0,-0.5,0.0,-84.0,0.0,0.0,T,T->T,W->T
612609260,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,57306.0,57306.0,0.0,719,1438,,,3.4037050029999136,reactive_consensus_traces/612609260_B1_seat1_alt_two_votes.json.gz,573c8eab8d18cb575d4c06d5c853b8cba3b1e79137ad4ad65ceec82c5d885de7,57306.0,57306.0,0.0,T,57641.0,57557.0,84.0,W,0.5,0.0,-0.5,0.0,-84.0,0.0,0.0,T,T->T,W->T
612609260,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,57571.0,57516.0,55.0,719,1438,,,3.4852746149999803,reactive_consensus_traces/612609260_v57_seat1_alt_two_votes.json.gz,430daf13798d8d93170357d8dad4f946e260e27589fa011f0775cafa8d14ede2,57571.0,57516.0,55.0,W,58084.0,57584.0,500.0,W,1.0,0.0,0.0,0.0,-445.0,0.0,0.0,W,W->W,W->W
612609260,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,57608.0,57150.0,458.0,719,1438,,,2.2484534000000167,reactive_consensus_traces/612609260_metav4_seat0_alt_two_votes.json.gz,883452bc158ac1cbb8b0aee4eb7c889f2871cde81bd14dd1650c67cd358e87dc,57608.0,57150.0,458.0,W,58163.0,57212.0,951.0,W,1.0,0.0,0.0,0.0,-493.0,0.0,0.0,W,W->W,W->W
612609260,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,57304.0,57140.0,164.0,719,1438,,,2.55887395700006,reactive_consensus_traces/612609260_order_book_seat0_alt_two_votes.json.gz,d3feff75ffa0869696d617af5460e554d3801bb8f3c0818973d73b78e538da12,57304.0,57140.0,164.0,W,57645.0,57391.0,254.0,W,1.0,0.0,0.0,0.0,-90.0,0.0,0.0,W,W->W,W->W
612609260,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,57304.0,57140.0,164.0,719,1438,,,2.6301252620000923,reactive_consensus_traces/612609260_order_book_seat1_alt_two_votes.json.gz,723678f8977ce222983b3a34eb42420e6f939a077457680c8c4ba906ed2ab944,57304.0,57140.0,164.0,W,57645.0,57391.0,254.0,W,1.0,0.0,0.0,0.0,-90.0,0.0,0.0,W,W->W,W->W
612609260,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,57608.0,57150.0,458.0,719,1438,,,2.649759685999925,reactive_consensus_traces/612609260_metav4_seat1_alt_two_votes.json.gz,151e1b2dfe360b6597f71d42601516369c3663ec81241bb81409720a3123a6b4,57608.0,57150.0,458.0,W,58163.0,57212.0,951.0,W,1.0,0.0,0.0,0.0,-493.0,0.0,0.0,W,W->W,W->W
612609261,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,120223.0,120223.0,0.0,719,1438,,,2.6595761109999785,reactive_consensus_traces/612609261_B1_seat0_alt_two_votes.json.gz,15c619c62418f435f42d9b5f3ce2957d13f158d474a07fc9427946d212ba501b,120223.0,120223.0,0.0,T,120223.0,120220.0,3.0,W,0.5,0.0,-0.5,0.0,-3.0,0.0,0.0,T,T->T,W->T
612609261,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,120223.0,120223.0,0.0,719,1438,,,2.7455834309998863,reactive_consensus_traces/612609261_B1_seat1_alt_two_votes.json.gz,0bbf2e850dbe01871ca08c62e9c8cd4669339e41fe9557d30bd2ee201f06002c,120223.0,120223.0,0.0,T,120223.0,120220.0,3.0,W,0.5,0.0,-0.5,0.0,-3.0,0.0,0.0,T,T->T,W->T
612609261,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,120130.0,120298.0,-168.0,719,1438,,,2.67568472999983,reactive_consensus_traces/612609261_v57_seat0_alt_two_votes.json.gz,bf0e25543262e6b3ecd687b264ce2ec035a5813cb081e5f6184ad7f8e29f49fc,120130.0,120298.0,-168.0,L,120130.0,120298.0,-168.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L->L,L->L
612609261,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,120130.0,120298.0,-168.0,719,1438,,,2.734403638999993,reactive_consensus_traces/612609261_v57_seat1_alt_two_votes.json.gz,af01c7b56dc1e83ae8e59d1ad7c27fec19314db653c2a646b1788ed9a032646c,120130.0,120298.0,-168.0,L,120130.0,120298.0,-168.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L->L,L->L
612609261,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,120227.0,120217.0,10.0,719,1438,,,2.0995532060001096,reactive_consensus_traces/612609261_order_book_seat1_alt_two_votes.json.gz,5bc84d8c53317a831e8025d8ac676f7546d3ed59de6cd5077827ed37a996de94,120227.0,120217.0,10.0,W,120227.0,120214.0,13.0,W,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,W,W->W,W->W
612609261,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,120227.0,120217.0,10.0,719,1438,,,2.35560704500017,reactive_consensus_traces/612609261_order_book_seat0_alt_two_votes.json.gz,2ac1bd38040a872463a871b681e3eee6accfa4dfce9fcba69fbce1dc87f61375,120227.0,120217.0,10.0,W,120227.0,120214.0,13.0,W,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,W,W->W,W->W
612609261,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,120634.0,119712.0,922.0,719,1438,,,2.30872090999992,reactive_consensus_traces/612609261_metav4_seat0_alt_two_votes.json.gz,c5483260e0d889564850286a25f9500fb4e2b84d86aab31b9df1442093084603,120634.0,119712.0,922.0,W,120635.0,119711.0,924.0,W,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,W,W->W,W->W
612609261,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,120634.0,119712.0,922.0,719,1438,,,2.813998755000057,reactive_consensus_traces/612609261_metav4_seat1_alt_two_votes.json.gz,2efe0b76162c1ae3d541eddddc0c13a61439631e0fd065c48ebf71dafca324a0,120634.0,119712.0,922.0,W,120635.0,119711.0,924.0,W,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,W,W->W,W->W
612609262,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,100883.0,100883.0,0.0,719,1438,,,4.273715601000049,reactive_consensus_traces/612609262_B1_seat0_alt_two_votes.json.gz,3cb9cf8948d75a7ca787f6fc42445812e480f9916bb4ace186634cb29541c5b7,100883.0,100883.0,0.0,T,100573.0,100748.0,-175.0,L,0.5,0.0,0.5,0.0,175.0,0.0,0.0,T,T->T,L->T
612609262,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,100883.0,100883.0,0.0,719,1438,,,4.525773670000035,reactive_consensus_traces/612609262_B1_seat1_alt_two_votes.json.gz,b23b3dbc0886633b0e6f5cb63eea7a2e60adcf5a9f9c359f36beaacc10af2297,100883.0,100883.0,0.0,T,100573.0,100748.0,-175.0,L,0.5,0.0,0.5,0.0,175.0,0.0,0.0,T,T->T,L->T
612609262,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,100888.0,100760.0,128.0,719,1438,,,4.353728520000004,reactive_consensus_traces/612609262_v57_seat0_alt_two_votes.json.gz,efe1262d525270df509839449789c0ede607c1450bddfe601ba3a57cbf75b10a,100888.0,100760.0,128.0,W,100923.0,100469.0,454.0,W,1.0,0.0,0.0,0.0,-326.0,0.0,0.0,W,W->W,W->W
612609262,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,100888.0,100760.0,128.0,719,1438,,,4.574430745999962,reactive_consensus_traces/612609262_v57_seat1_alt_two_votes.json.gz,e6c45fa83b93b28ef808c10fa2c56f96b9859a89c6601071880c96ce81b7cf10,100888.0,100760.0,128.0,W,100923.0,100469.0,454.0,W,1.0,0.0,0.0,0.0,-326.0,0.0,0.0,W,W->W,W->W
612609262,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,100999.0,100480.0,519.0,719,1438,,,3.2433807519998936,reactive_consensus_traces/612609262_order_book_seat0_alt_two_votes.json.gz,fd9cfe3e239f48e94ba2933d23432891a75eac9ee98312ca9c3669266cb91012,100999.0,100480.0,519.0,W,100701.0,100327.0,374.0,W,1.0,0.0,0.0,0.0,145.0,0.0,0.0,W,W->W,W->W
612609262,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,100999.0,100480.0,519.0,719,1438,,,3.2483661460000803,reactive_consensus_traces/612609262_order_book_seat1_alt_two_votes.json.gz,dfc2b8ae9d1aef39d59535af22e3b03b5647b5691d7cba3a3a243d90ca471583,100999.0,100480.0,519.0,W,100701.0,100327.0,374.0,W,1.0,0.0,0.0,0.0,145.0,0.0,0.0,W,W->W,W->W
612609262,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,101043.0,100300.0,743.0,719,1438,,,3.192745466000133,reactive_consensus_traces/612609262_metav4_seat0_alt_two_votes.json.gz,6156648696a18a32cb94fa6135499db1f1e0e2b668fcb8b68daeaa1eb306b88d,101043.0,100300.0,743.0,W,101007.0,99962.0,1045.0,W,1.0,0.0,0.0,0.0,-302.0,0.0,0.0,W,W->W,W->W
612609262,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,101043.0,100300.0,743.0,719,1438,,,3.0473320309999963,reactive_consensus_traces/612609262_metav4_seat1_alt_two_votes.json.gz,641164f0e8dd8587f2176559472adc0167473a7c1604f189b01fa7ab28b2533f,101043.0,100300.0,743.0,W,101007.0,99962.0,1045.0,W,1.0,0.0,0.0,0.0,-302.0,0.0,0.0,W,W->W,W->W
612609263,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,104282.0,104282.0,0.0,719,1438,,,3.2017349049999666,reactive_consensus_traces/612609263_B1_seat0_alt_two_votes.json.gz,c6a55dbe0a4e6c6d2774f2480c120065cf7661c5d8dbd318216e2c7973b312d0,104282.0,104282.0,0.0,T,104596.0,103638.0,958.0,W,0.5,0.0,-0.5,0.0,-958.0,0.0,0.0,T,T->T,W->T
612609263,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,104282.0,104282.0,0.0,719,1438,,,3.2824988830000166,reactive_consensus_traces/612609263_B1_seat1_alt_two_votes.json.gz,3728720d74525f8683c3aa5122eabd09b7746460c11327f6dcc506b6c23d53c1,104282.0,104282.0,0.0,T,104596.0,103638.0,958.0,W,0.5,0.0,-0.5,0.0,-958.0,0.0,0.0,T,T->T,W->T
612609263,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,104600.0,104369.0,231.0,719,1438,,,3.453852497000071,reactive_consensus_traces/612609263_v57_seat0_alt_two_votes.json.gz,7919b9693d75b8daa8614690d9e7b6398c44853be8dbd339f3933031fdfcd0eb,104600.0,104369.0,231.0,W,104735.0,103579.0,1156.0,W,1.0,0.0,0.0,0.0,-925.0,0.0,0.0,W,W->W,W->W
612609263,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,104487.0,104176.0,311.0,719,1438,,,3.1932743649999793,reactive_consensus_traces/612609263_order_book_seat0_alt_two_votes.json.gz,99e08e821d86c0e8913a01dd19447e9f5c67cff5d70d89ef98f0bc9f188714e6,104487.0,104176.0,311.0,W,104789.0,103502.0,1287.0,W,1.0,0.0,0.0,0.0,-976.0,0.0,0.0,W,W->W,W->W
612609263,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,104600.0,104369.0,231.0,719,1438,,,3.9437640490000376,reactive_consensus_traces/612609263_v57_seat1_alt_two_votes.json.gz,0c0a37266e420f56f9025caa52cc37f40711b1491552e3fc746bee7d6afa8e5c,104600.0,104369.0,231.0,W,104735.0,103579.0,1156.0,W,1.0,0.0,0.0,0.0,-925.0,0.0,0.0,W,W->W,W->W
612609263,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,104951.0,104151.0,800.0,719,1438,,,3.3865648369999235,reactive_consensus_traces/612609263_metav4_seat0_alt_two_votes.json.gz,2cb770f368b4557514eb28ec91ef362a2e2ed1dad8279ada09d68497236be49e,104951.0,104151.0,800.0,W,104985.0,103498.0,1487.0,W,1.0,0.0,0.0,0.0,-687.0,0.0,0.0,W,W->W,W->W
612609263,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,104487.0,104176.0,311.0,719,1438,,,3.598517548000018,reactive_consensus_traces/612609263_order_book_seat1_alt_two_votes.json.gz,f0621dc39b454f156df1418b3d15252c82585d8b6842b3fc39f62e6572e7437f,104487.0,104176.0,311.0,W,104789.0,103502.0,1287.0,W,1.0,0.0,0.0,0.0,-976.0,0.0,0.0,W,W->W,W->W
612609264,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,106501.0,106498.0,3.0,719,1438,,,3.3627070000000003,reactive_consensus_traces/612609264_B1_seat0_alt_two_votes.json.gz,b998c10325b9752f8be05b64add46eaae517fcf6f711e2ffcf20b008c6ff2857,106501.0,106501.0,0.0,T,105628.0,106766.0,-1138.0,L,1.0,0.5,1.0,3.0,1141.0,0.0,-3.0,W,T->W,L->W
612609263,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,104951.0,104151.0,800.0,719,1438,,,3.773709397999937,reactive_consensus_traces/612609263_metav4_seat1_alt_two_votes.json.gz,c960c005f3ffbda4dc4c15f4b069d626bab9b75b74fc8ff85aa6fb6f256507c6,104951.0,104151.0,800.0,W,104985.0,103498.0,1487.0,W,1.0,0.0,0.0,0.0,-687.0,0.0,0.0,W,W->W,W->W
612609264,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,106505.0,106492.0,13.0,719,1438,,,3.7881839980000223,reactive_consensus_traces/612609264_v57_seat0_alt_two_votes.json.gz,d8d30d5569c0197c3d4b6c1a3643a811c3aad4c99254e044e2c8340c1666a380,106502.0,106492.0,10.0,W,105632.0,106760.0,-1128.0,L,1.0,0.0,1.0,3.0,1141.0,3.0,0.0,W,W->W,L->W
612609264,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,106501.0,106498.0,3.0,719,1438,,,3.8353984580000997,reactive_consensus_traces/612609264_B1_seat1_alt_two_votes.json.gz,3c1ba6b4a747ff1db4aa00ea29daac13726ed29a6fe89d3295bd4a24567a5855,106501.0,106501.0,0.0,T,105628.0,106766.0,-1138.0,L,1.0,0.5,1.0,3.0,1141.0,0.0,-3.0,W,T->W,L->W
612609264,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,106505.0,106492.0,13.0,719,1438,,,3.079046490999872,reactive_consensus_traces/612609264_order_book_seat0_alt_two_votes.json.gz,723e631483c43e5a7064c6056f9d8a6451ee7c61a2d1462490975eda5c354817,106505.0,106495.0,10.0,W,105632.0,106760.0,-1128.0,L,1.0,0.0,1.0,3.0,1141.0,0.0,-3.0,W,W->W,L->W
612609264,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,106505.0,106492.0,13.0,719,1438,,,3.235952854000061,reactive_consensus_traces/612609264_order_book_seat1_alt_two_votes.json.gz,6a690f5dd581b3e67146f135b6a168a29723883d1bec930a94d8eca18c05e6b0,106505.0,106495.0,10.0,W,105632.0,106760.0,-1128.0,L,1.0,0.0,1.0,3.0,1141.0,0.0,-3.0,W,W->W,L->W
612609264,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,106538.0,106364.0,174.0,719,1438,,,3.3907296390000283,reactive_consensus_traces/612609264_metav4_seat0_alt_two_votes.json.gz,bc96e6edf88844fa159b3e793d851b1926a49bff7b848aa16e50b4c3f478485c,106537.0,106368.0,169.0,W,105666.0,106630.0,-964.0,L,1.0,0.0,1.0,5.0,1138.0,1.0,-4.0,W,W->W,L->W
612609264,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,106505.0,106492.0,13.0,719,1438,,,4.384044471000152,reactive_consensus_traces/612609264_v57_seat1_alt_two_votes.json.gz,ec4a2f83a183ded4cc114a2a0abd187942cc0a64919c2c47a60503bc90c6f924,106502.0,106492.0,10.0,W,105632.0,106760.0,-1128.0,L,1.0,0.0,1.0,3.0,1141.0,3.0,0.0,W,W->W,L->W
612609264,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,106538.0,106364.0,174.0,719,1438,,,2.3664179010002044,reactive_consensus_traces/612609264_metav4_seat1_alt_two_votes.json.gz,7e82a42fc0802a723263a21034b4da863c3c0cf076dc1471cacde7dba3a93cca,106537.0,106368.0,169.0,W,105666.0,106630.0,-964.0,L,1.0,0.0,1.0,5.0,1138.0,1.0,-4.0,W,W->W,L->W
